customer_id,gender,age,senior_citizen,marital_status,dependents,city,state,signup_date,tenure_months,contract_type,subscription_plan,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,discount_percentage,lifetime_value,phone_service,multiple_lines,streaming_service,online_security,online_backup,tech_support,device_protection,support_tickets,complaints,avg_monthly_usage_gb,satisfaction_score,last_login_days_ago,churn,churn_date,churn_reason,competitor_offer,cancellation_channel,age_group,tenure_group,monthly_charge_group,support_ticket_group,satisfaction_group,customer_status,estimated_annual_revenue,estimated_revenue_at_risk
TC-10775,Male,61,0,Married,Yes,Chicago,IL,2020-04-16,50,Month-to-month,Standard,Fiber optic,Electronic check,No,64.82,3255.46,0,3255.46,Yes,Yes,No,Yes,No,Yes,No,3,3,112.9,10,35,No,,None,No,None,55–64,49+ Months,Medium,3–5,High,Active,777.84,0.0
TC-10776,Male,77,1,Married,No,Los Angeles,CA,2023-08-17,10,Month-to-month,Basic,DSL,Credit card,No,32.76,309.32,0,309.32,Yes,No,Yes,No,Yes,No,Yes,5,1,307.1,6,25,No,,None,No,None,65+,7–12 Months,Low,3–5,Medium,Active,393.12,0.0
TC-10777,Female,58,0,Married,No,Seattle,WA,2024-03-01,4,One year,Standard,DSL,Electronic check,No,82.36,336.36,0,336.36,Yes,Yes,Yes,Yes,No,No,No,2,0,205.2,5,1,Yes,2024-06-29,Price too high,No,Online Portal,55–64,0–6 Months,High,1–2,Medium,Churned,988.32,988.32
TC-10778,Female,38,0,Married,Yes,Chicago,IL,2022-11-28,19,Month-to-month,Standard,Fiber optic,Electronic check,Yes,70.79,1359.31,5,1291.34,Yes,No,No,No,Yes,No,Yes,4,0,291.8,9,59,Yes,2024-06-20,Service dissatisfaction,Yes,Customer Service Call,35–44,13–24 Months,Medium,3–5,High,Churned,849.48,849.48
TC-10779,Female,59,0,Married,No,Los Angeles,CA,2024-04-22,2,Month-to-month,Standard,Fiber optic,Credit card,No,71.78,145.22,5,137.96,Yes,No,No,Yes,Yes,Yes,Yes,4,3,507.6,3,10,Yes,2024-06-21,Service dissatisfaction,No,Online Portal,55–64,0–6 Months,Medium,3–5,Low,Churned,861.36,861.36
TC-10780,Female,46,0,Married,No,New York,NY,2024-01-23,5,One year,Basic,DSL,Credit card,Yes,34.06,165.44,20,132.35,Yes,No,No,No,No,No,Yes,1,1,98.1,2,36,No,,None,Yes,None,45–54,0–6 Months,Low,1–2,Low,Active,408.72,0.0
TC-10781,Female,82,1,Single,No,Atlanta,GA,2020-09-18,45,Month-to-month,Standard,DSL,Bank transfer,No,68.51,3075.97,0,3075.97,Yes,Yes,Yes,No,Yes,No,No,2,3,319.3,10,9,No,,None,No,None,65+,25–48 Months,Medium,1–2,High,Active,822.12,0.0
TC-10782,Male,34,0,Single,No,Seattle,WA,2023-06-24,12,Month-to-month,Premium,Fiber optic,Electronic check,Yes,105.63,1256.1,0,1256.1,Yes,No,No,No,No,Yes,No,2,0,57.8,1,5,Yes,2024-06-18,Poor tech support,No,In-Person Store,25–34,7–12 Months,High,1–2,Low,Churned,1267.56,1267.56
TC-10783,Male,47,0,Single,Yes,Chicago,IL,2023-02-21,16,One year,Standard,Fiber optic,Bank transfer,No,67.14,1072.64,15,911.74,No,No phone service,No,No,No,No,No,0,0,292.6,5,15,Yes,2024-06-15,Service dissatisfaction,No,In-Person Store,45–54,13–24 Months,Medium,0,Medium,Churned,805.68,805.68
TC-10784,Male,43,0,Single,Yes,Atlanta,GA,2022-12-13,18,Month-to-month,Basic,Fiber optic,Credit card,Yes,42.4,744.42,20,595.54,Yes,No,No,Yes,Yes,No,No,3,0,153.2,1,28,No,,None,No,None,35–44,13–24 Months,Medium,3–5,Low,Active,508.8,0.0
TC-10785,Male,70,1,Married,No,Miami,FL,2023-02-19,16,One year,Standard,Fiber optic,Bank transfer,No,65.18,1015.49,5,964.72,Yes,No,Yes,No,No,No,No,2,1,167.6,6,20,No,,None,No,None,65+,13–24 Months,Medium,1–2,Medium,Active,782.16,0.0
TC-10786,Female,36,0,Single,Yes,Atlanta,GA,2024-01-15,5,Month-to-month,Standard,DSL,Electronic check,No,68.72,335.35,5,318.58,Yes,No,Yes,Yes,No,No,No,1,0,520.5,6,25,No,,None,No,None,35–44,0–6 Months,Medium,1–2,Medium,Active,824.64,0.0
TC-10787,Male,70,1,Single,No,Atlanta,GA,2019-07-15,59,One year,Basic,DSL,Credit card,Yes,31.71,1862.11,0,1862.11,Yes,No,Yes,Yes,No,No,No,3,0,779.4,7,35,No,,None,Yes,None,65+,49+ Months,Low,3–5,Medium,Active,380.52,0.0
TC-10788,Female,34,0,Married,Yes,New York,NY,2022-03-16,27,Month-to-month,Basic,DSL,Credit card,Yes,27.46,774.99,0,774.99,Yes,No,Yes,No,No,No,Yes,1,2,368.6,6,8,Yes,2024-06-03,Customer moved,No,Customer Service Call,25–34,25–48 Months,Low,1–2,Medium,Churned,329.52,329.52
TC-10789,Female,63,0,Married,No,New York,NY,2022-05-21,25,One year,Standard,DSL,Bank transfer,Yes,72.0,1820.46,0,1820.46,Yes,No,No,No,Yes,No,No,2,0,120.5,7,54,No,,None,No,None,55–64,25–48 Months,Medium,1–2,Medium,Active,864.0,0.0
TC-10790,Male,70,1,Married,Yes,Los Angeles,CA,2020-11-17,43,Month-to-month,Standard,DSL,Credit card,No,64.9,2787.64,0,2787.64,No,No phone service,No,No,No,No,No,1,0,343.1,5,58,No,,None,No,None,65+,25–48 Months,Medium,1–2,Medium,Active,778.8,0.0
TC-10791,Female,81,1,Married,No,Seattle,WA,2022-03-15,27,Month-to-month,Basic,DSL,Electronic check,No,35.98,971.01,0,971.01,No,No phone service,No,Yes,No,Yes,Yes,0,1,137.1,1,50,No,,None,No,None,65+,25–48 Months,Low,0,Low,Active,431.76,0.0
TC-10792,Female,62,0,Single,Yes,Phoenix,AZ,2024-03-21,3,Month-to-month,Standard,DSL,Mailed check,Yes,70.38,226.92,5,215.57,Yes,Yes,Yes,No,No,No,No,0,0,91.8,4,52,No,,None,No,None,55–64,0–6 Months,Medium,0,Low,Active,844.56,0.0
TC-10793,Female,66,1,Single,No,New York,NY,2023-09-20,9,Month-to-month,Basic,DSL,Electronic check,No,39.3,353.49,0,353.49,Yes,No,No,Yes,No,No,No,0,1,299.6,7,37,No,,None,No,None,65+,7–12 Months,Low,0,Medium,Active,471.6,0.0
TC-10794,Male,36,0,Married,No,Miami,FL,2023-07-18,11,Month-to-month,Basic,DSL,Credit card,No,20.11,218.38,0,218.38,Yes,Yes,No,No,No,No,No,0,2,150.7,4,32,No,,None,No,None,35–44,7–12 Months,Low,0,Low,Active,241.32,0.0
TC-10795,Female,82,1,Single,No,New York,NY,2022-04-23,26,Month-to-month,Standard,Fiber optic,Electronic check,No,73.91,1917.86,5,1821.97,Yes,Yes,No,No,No,No,No,4,1,270.5,1,48,No,,None,No,None,65+,25–48 Months,Medium,3–5,Low,Active,886.92,0.0
TC-10796,Male,54,0,Married,No,Miami,FL,2022-01-21,29,Month-to-month,Standard,Fiber optic,Credit card,Yes,65.51,1897.62,10,1707.86,Yes,No,Yes,No,Yes,No,No,1,0,71.7,5,17,No,,None,No,None,45–54,25–48 Months,Medium,1–2,Medium,Active,786.12,0.0
TC-10797,Female,43,0,Married,No,Dallas,TX,2022-11-22,19,One year,Premium,Fiber optic,Mailed check,No,103.82,1955.83,0,1955.83,Yes,No,No,No,No,No,No,1,0,217.1,5,2,No,,None,No,None,35–44,13–24 Months,High,1–2,Medium,Active,1245.84,0.0
TC-10798,Female,19,0,Married,No,Denver,CO,2023-06-24,12,One year,Premium,DSL,Mailed check,Yes,80.62,984.65,0,984.65,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,0,276.9,4,21,No,,None,No,None,Under 25,7–12 Months,High,0,Low,Active,967.44,0.0
TC-10799,Male,76,1,Married,No,Dallas,TX,2020-04-28,50,Month-to-month,Premium,DSL,Credit card,No,102.17,5104.56,0,5104.56,Yes,Yes,Yes,No,Yes,No,No,1,1,356.9,7,12,No,,None,No,None,65+,49+ Months,High,1–2,Medium,Active,1226.04,0.0
TC-10800,Female,22,0,Married,No,Miami,FL,2022-11-24,19,Month-to-month,Basic,DSL,Bank transfer,No,39.03,760.45,0,760.45,Yes,No,No,No,No,No,No,3,2,261.9,5,26,No,,None,No,None,Under 25,13–24 Months,Low,3–5,Medium,Active,468.36,0.0
TC-10801,Male,54,0,Single,No,Dallas,TX,2021-01-20,41,Month-to-month,Standard,Fiber optic,Electronic check,Yes,73.92,3046.92,0,3046.92,Yes,No,No,Yes,Yes,Yes,No,1,1,232.9,3,9,Yes,2024-06-03,Poor tech support,No,Online Portal,45–54,25–48 Months,Medium,1–2,Low,Churned,887.04,887.04
TC-10802,Female,48,0,Single,Yes,Seattle,WA,2019-04-29,62,One year,Standard,Fiber optic,Electronic check,No,63.5,3944.05,15,3352.44,Yes,No,No,No,No,No,No,2,0,228.2,6,49,No,,None,No,None,45–54,49+ Months,Medium,1–2,Medium,Active,762.0,0.0
TC-10803,Female,45,0,Married,No,Chicago,IL,2023-05-15,13,Month-to-month,Premium,DSL,Credit card,Yes,102.28,1348.14,0,1348.14,Yes,No,No,No,No,No,No,1,2,149.1,5,25,No,,None,No,None,45–54,13–24 Months,High,1–2,Medium,Active,1227.36,0.0
TC-10804,Male,23,0,Single,Yes,Atlanta,GA,2023-10-26,8,One year,Standard,Fiber optic,Mailed check,Yes,65.1,517.7,10,465.93,Yes,No,Yes,No,No,Yes,Yes,1,0,106.6,6,17,No,,None,No,None,Under 25,7–12 Months,Medium,1–2,Medium,Active,781.2,0.0
TC-10805,Female,32,0,Married,No,Austin,TX,2023-07-26,11,Month-to-month,Basic,DSL,Electronic check,Yes,36.77,396.13,15,336.71,Yes,No,No,No,No,No,No,1,2,117.7,6,51,No,,None,No,None,25–34,7–12 Months,Low,1–2,Medium,Active,441.24,0.0
TC-10806,Male,32,0,Single,No,Los Angeles,CA,2024-04-25,2,Month-to-month,Standard,DSL,Bank transfer,Yes,72.9,136.08,0,136.08,Yes,Yes,No,No,No,Yes,No,2,1,420.1,7,58,Yes,2024-06-24,Service dissatisfaction,No,Customer Service Call,25–34,0–6 Months,Medium,1–2,Medium,Churned,874.8,874.8
TC-10807,Male,78,1,Single,No,Denver,CO,2023-08-16,10,Month-to-month,Basic,DSL,Credit card,No,40.23,403.37,0,403.37,Yes,Yes,Yes,No,Yes,No,No,0,2,183.2,5,1,Yes,2024-06-11,Service dissatisfaction,No,Online Portal,65+,7–12 Months,Medium,0,Medium,Churned,482.76,482.76
TC-10808,Female,33,0,Single,Yes,Seattle,WA,2023-02-22,16,Two year,Premium,DSL,Electronic check,No,101.87,1640.38,20,1312.3,Yes,No,No,Yes,No,No,No,1,1,168.3,6,33,No,,None,No,None,25–34,13–24 Months,High,1–2,Medium,Active,1222.44,0.0
TC-10809,Male,37,0,Married,No,Atlanta,GA,2024-01-12,5,Two year,Standard,Fiber optic,Electronic check,Yes,73.76,374.55,10,337.1,Yes,Yes,Yes,Yes,Yes,Yes,No,1,0,222.5,2,3,Yes,2024-06-10,Poor tech support,No,In-Person Store,35–44,0–6 Months,Medium,1–2,Low,Churned,885.12,885.12
TC-10810,Male,61,0,Married,No,Seattle,WA,2024-02-14,4,One year,Standard,DSL,Credit card,Yes,70.83,312.08,0,312.08,Yes,Yes,Yes,No,No,Yes,No,1,1,440.5,7,28,No,,None,Yes,None,55–64,0–6 Months,Medium,1–2,Medium,Active,849.96,0.0
TC-10811,Female,59,0,Married,No,Dallas,TX,2023-09-12,9,Month-to-month,Basic,Fiber optic,Electronic check,No,39.31,361.38,20,289.1,Yes,Yes,No,No,No,No,Yes,2,0,101.7,8,16,Yes,2024-06-08,Price too high,No,In-Person Store,55–64,7–12 Months,Low,1–2,High,Churned,471.72,471.72
TC-10812,Male,63,0,Married,Yes,Austin,TX,2024-04-22,2,One year,Standard,DSL,Credit card,No,50.0,91.74,0,91.74,Yes,No,Yes,No,Yes,Yes,Yes,2,1,239.7,8,11,No,,None,No,None,55–64,0–6 Months,Medium,1–2,High,Active,600.0,0.0
TC-10813,Male,51,0,Married,Yes,Austin,TX,2023-02-27,16,Month-to-month,Standard,DSL,Electronic check,Yes,80.98,1298.1,0,1298.1,Yes,Yes,Yes,Yes,Yes,No,No,3,1,306.6,8,25,No,,None,No,None,45–54,13–24 Months,High,3–5,High,Active,971.76,0.0
TC-10814,Female,81,1,Single,No,Seattle,WA,2022-06-25,24,Month-to-month,Standard,Fiber optic,Electronic check,Yes,72.74,1759.28,5,1671.32,Yes,No,No,No,Yes,Yes,No,1,3,106.7,6,23,No,,None,No,None,65+,13–24 Months,Medium,1–2,Medium,Active,872.88,0.0
TC-10815,Female,46,0,Single,No,Seattle,WA,2022-09-21,21,One year,Premium,Fiber optic,Credit card,Yes,100.0,2092.9,5,1988.26,No,No phone service,Yes,Yes,No,No,No,4,2,471.1,8,55,Yes,2024-06-12,Price too high,No,Customer Service Call,45–54,13–24 Months,High,3–5,High,Churned,1200.0,1200.0
TC-10816,Female,20,0,Single,No,Miami,FL,2023-11-23,7,Two year,Standard,Fiber optic,Electronic check,No,68.4,469.31,10,422.38,Yes,No,No,No,No,Yes,No,1,1,279.4,4,22,No,,None,No,None,Under 25,7–12 Months,Medium,1–2,Low,Active,820.8,0.0
TC-10817,Male,26,0,Single,No,Los Angeles,CA,2020-07-20,47,Month-to-month,Standard,Fiber optic,Electronic check,Yes,71.04,3356.1,0,3356.1,Yes,No,No,Yes,No,No,No,1,2,189.1,6,9,Yes,2024-05-30,Service dissatisfaction,No,Customer Service Call,25–34,25–48 Months,Medium,1–2,Medium,Churned,852.48,852.48
TC-10818,Male,42,0,Single,Yes,Chicago,IL,2024-04-26,2,Month-to-month,Premium,DSL,Credit card,Yes,99.97,211.57,0,211.57,Yes,No,Yes,Yes,No,Yes,No,4,0,39.9,8,27,No,,None,No,None,35–44,0–6 Months,High,3–5,High,Active,1199.64,0.0
TC-10819,Male,59,0,Married,No,Dallas,TX,2024-05-22,1,One year,Standard,DSL,Bank transfer,No,57.64,58.2,15,49.47,Yes,No,No,No,No,No,No,2,1,472.2,6,5,No,,None,No,None,55–64,0–6 Months,Medium,1–2,Medium,Active,691.68,0.0
TC-10820,Female,63,0,Single,Yes,Seattle,WA,2024-03-31,3,Month-to-month,Standard,DSL,Mailed check,No,52.13,148.65,10,133.78,No,No phone service,No,No,Yes,No,No,1,0,192.9,4,52,Yes,2024-06-29,Competitor offered higher speeds,Yes,In-Person Store,55–64,0–6 Months,Medium,1–2,Low,Churned,625.56,625.56
TC-10821,Male,76,1,Single,Yes,Austin,TX,2021-12-14,30,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,78.4,2347.68,0,2347.68,Yes,Yes,Yes,Yes,Yes,Yes,No,4,0,156.4,7,31,No,,None,No,None,65+,25–48 Months,Medium,3–5,Medium,Active,940.8,0.0
TC-10822,Male,38,0,Married,No,Los Angeles,CA,2021-05-28,37,Month-to-month,Standard,DSL,Credit card,Yes,58.45,2167.11,15,1842.04,Yes,Yes,No,No,No,Yes,No,2,1,537.9,1,13,No,,None,No,None,35–44,25–48 Months,Medium,1–2,Low,Active,701.4,0.0
TC-10823,Male,39,0,Single,No,New York,NY,2021-08-23,34,One year,Standard,Fiber optic,Credit card,Yes,60.96,2083.63,0,2083.63,Yes,Yes,No,No,No,No,Yes,0,0,589.6,9,51,No,,None,No,None,35–44,25–48 Months,Medium,0,High,Active,731.52,0.0
TC-10824,Female,46,0,Married,No,Seattle,WA,2023-09-30,9,Two year,Basic,Fiber optic,Electronic check,No,41.44,388.51,5,369.08,Yes,No,No,Yes,Yes,Yes,No,0,0,133.5,3,22,No,,None,No,None,45–54,7–12 Months,Medium,0,Low,Active,497.28,0.0
TC-10825,Male,80,1,Single,No,New York,NY,2020-05-30,49,One year,Standard,Fiber optic,Bank transfer,Yes,74.03,3630.09,5,3448.59,Yes,No,No,No,Yes,Yes,No,1,1,246.0,5,41,No,,None,No,None,65+,49+ Months,Medium,1–2,Medium,Active,888.36,0.0
TC-10826,Male,78,1,Married,No,Miami,FL,2020-02-13,52,Two year,Basic,DSL,Bank transfer,Yes,33.4,1718.71,0,1718.71,No,No phone service,No,No,No,No,No,3,1,339.3,2,59,No,,None,No,None,65+,49+ Months,Low,3–5,Low,Active,400.8,0.0
TC-10827,Male,81,1,Married,No,Los Angeles,CA,2021-01-21,41,Two year,Basic,DSL,Electronic check,Yes,45.51,1887.62,0,1887.62,No,No phone service,No,No,No,Yes,Yes,1,0,178.9,5,19,No,,None,No,None,65+,25–48 Months,Medium,1–2,Medium,Active,546.12,0.0
TC-10828,Female,57,0,Married,No,Miami,FL,2021-10-27,32,One year,Basic,Fiber optic,Bank transfer,No,43.15,1398.54,5,1328.61,Yes,No,No,No,Yes,No,No,4,0,149.5,5,28,No,,None,No,None,55–64,25–48 Months,Medium,3–5,Medium,Active,517.8,0.0
TC-10829,Female,18,0,Married,No,Chicago,IL,2020-10-11,44,Two year,Standard,Fiber optic,Electronic check,Yes,63.46,2806.87,0,2806.87,Yes,No,Yes,No,Yes,Yes,No,5,0,29.4,6,14,No,,None,Yes,None,Under 25,25–48 Months,Medium,3–5,Medium,Active,761.52,0.0
TC-10830,Male,82,1,Married,No,Los Angeles,CA,2022-05-17,25,Two year,Basic,DSL,Mailed check,Yes,39.14,999.02,5,949.07,Yes,Yes,Yes,No,No,Yes,No,3,3,123.0,3,6,No,,None,No,None,65+,25–48 Months,Low,3–5,Low,Active,469.68,0.0
TC-10831,Female,79,1,Married,Yes,Austin,TX,2018-06-29,72,Month-to-month,Premium,DSL,Electronic check,No,79.29,5708.88,0,5708.88,Yes,Yes,Yes,Yes,No,No,No,0,1,450.3,7,12,No,,None,No,None,65+,49+ Months,Medium,0,Medium,Active,951.48,0.0
TC-10832,Male,71,1,Single,No,Phoenix,AZ,2022-08-01,23,One year,Standard,DSL,Bank transfer,Yes,59.18,1362.88,0,1362.88,Yes,Yes,Yes,Yes,Yes,No,No,2,1,127.5,3,33,No,,None,No,None,65+,13–24 Months,Medium,1–2,Low,Active,710.16,0.0
TC-10833,Male,77,1,Single,No,Austin,TX,2024-02-12,4,Two year,Standard,Fiber optic,Electronic check,No,64.91,243.19,0,243.19,Yes,No,No,Yes,Yes,No,Yes,6,0,91.3,3,3,Yes,2024-06-11,Service dissatisfaction,No,Email,65+,0–6 Months,Medium,6+,Low,Churned,778.92,778.92
TC-10834,Female,63,0,Single,No,Chicago,IL,2024-02-21,4,Month-to-month,Standard,Fiber optic,Credit card,No,65.33,249.66,0,249.66,Yes,Yes,Yes,Yes,Yes,No,No,2,0,280.1,3,10,Yes,2024-06-20,Service dissatisfaction,Yes,In-Person Store,55–64,0–6 Months,Medium,1–2,Low,Churned,783.96,783.96
TC-10835,Male,22,0,Single,No,Austin,TX,2023-05-17,13,Month-to-month,Basic,Fiber optic,Electronic check,Yes,40.41,519.54,0,519.54,Yes,No,Yes,No,Yes,No,No,3,0,219.4,9,17,No,,None,No,None,Under 25,13–24 Months,Medium,3–5,High,Active,484.92,0.0
TC-10836,Male,39,0,Single,Yes,Denver,CO,2021-12-16,30,Month-to-month,Premium,DSL,Bank transfer,Yes,95.35,2860.5,10,2574.45,Yes,Yes,No,No,Yes,No,No,1,1,306.9,8,13,No,,None,No,None,35–44,25–48 Months,High,1–2,High,Active,1144.2,0.0
TC-10837,Male,70,1,Married,No,Atlanta,GA,2024-03-17,3,Month-to-month,Basic,DSL,Electronic check,Yes,46.11,162.16,0,162.16,Yes,No,Yes,No,No,No,No,2,1,151.2,3,31,Yes,2024-06-15,Poor tech support,No,Online Portal,65+,0–6 Months,Medium,1–2,Low,Churned,553.32,553.32
TC-10838,Female,49,0,Married,Yes,Atlanta,GA,2024-01-20,5,Month-to-month,Basic,DSL,Mailed check,No,35.05,196.02,15,166.62,Yes,No,No,No,No,Yes,No,2,0,268.3,9,16,No,,None,No,None,45–54,0–6 Months,Low,1–2,High,Active,420.6,0.0
TC-10839,Female,28,0,Married,No,Atlanta,GA,2024-05-26,1,Month-to-month,Standard,DSL,Bank transfer,No,63.88,57.08,0,57.08,Yes,No,No,No,No,No,Yes,1,0,87.7,3,23,No,,None,No,None,25–34,0–6 Months,Medium,1–2,Low,Active,766.56,0.0
TC-10840,Male,27,0,Married,No,Miami,FL,2024-02-29,4,One year,Basic,DSL,Electronic check,Yes,22.04,86.25,10,77.62,Yes,No,No,No,No,No,No,5,0,543.4,5,31,Yes,2024-06-28,Competitor offered higher speeds,Yes,In-Person Store,25–34,0–6 Months,Low,3–5,Medium,Churned,264.48,264.48
TC-10841,Female,56,0,Married,Yes,Austin,TX,2024-01-22,5,Month-to-month,Standard,DSL,Bank transfer,No,62.99,294.67,5,279.94,Yes,Yes,Yes,Yes,No,No,No,2,0,184.3,5,20,No,,None,No,None,55–64,0–6 Months,Medium,1–2,Medium,Active,755.88,0.0
TC-10842,Male,48,0,Married,No,Phoenix,AZ,2022-11-15,19,Month-to-month,Premium,Fiber optic,Credit card,No,103.94,1999.88,0,1999.88,Yes,No,No,No,Yes,No,Yes,1,0,126.7,5,2,No,,None,No,None,45–54,13–24 Months,High,1–2,Medium,Active,1247.28,0.0
TC-10843,Female,29,0,Married,No,Denver,CO,2023-07-29,11,Two year,Standard,Fiber optic,Mailed check,Yes,73.29,784.36,10,705.92,Yes,Yes,Yes,No,Yes,No,No,2,0,108.7,7,18,No,,None,No,None,25–34,7–12 Months,Medium,1–2,Medium,Active,879.48,0.0
TC-10844,Male,55,0,Married,No,Phoenix,AZ,2024-04-29,2,Month-to-month,Basic,Fiber optic,Electronic check,Yes,44.57,86.53,0,86.53,Yes,Yes,Yes,No,Yes,Yes,No,0,2,220.4,6,46,No,,None,No,None,55–64,0–6 Months,Medium,0,Medium,Active,534.84,0.0
TC-10845,Male,84,1,Married,Yes,Seattle,WA,2024-02-18,4,Month-to-month,Premium,DSL,Mailed check,Yes,85.24,361.74,0,361.74,Yes,Yes,Yes,No,No,No,Yes,1,2,159.0,2,5,Yes,2024-06-17,Service dissatisfaction,No,Email,65+,0–6 Months,High,1–2,Low,Churned,1022.88,1022.88
TC-10846,Male,83,1,Single,No,Austin,TX,2023-01-15,17,Month-to-month,Standard,Fiber optic,Credit card,No,70.6,1206.09,0,1206.09,No,No phone service,No,No,No,No,No,2,1,166.1,9,16,No,,None,No,None,65+,13–24 Months,Medium,1–2,High,Active,847.2,0.0
TC-10847,Male,69,1,Married,No,Denver,CO,2024-03-29,3,Month-to-month,Standard,DSL,Bank transfer,Yes,64.67,202.5,10,182.25,Yes,Yes,No,No,No,No,Yes,1,2,328.8,5,44,Yes,2024-06-27,Lack of features,No,In-Person Store,65+,0–6 Months,Medium,1–2,Medium,Churned,776.04,776.04
TC-10848,Female,22,0,Married,Yes,Denver,CO,2021-11-12,31,Month-to-month,Standard,Fiber optic,Bank transfer,No,71.37,2216.19,0,2216.19,Yes,Yes,Yes,No,Yes,Yes,No,1,0,283.3,3,54,No,,None,No,None,Under 25,25–48 Months,Medium,1–2,Low,Active,856.44,0.0
TC-10849,Female,28,0,Single,Yes,Austin,TX,2024-04-11,2,Two year,Basic,Fiber optic,Credit card,No,46.32,66.63,0,66.63,No,No phone service,Yes,No,No,No,Yes,3,0,278.9,5,32,No,,None,No,None,25–34,0–6 Months,Medium,3–5,Medium,Active,555.84,0.0
TC-10850,Male,42,0,Single,No,New York,NY,2024-01-29,5,Two year,Standard,Fiber optic,Credit card,Yes,67.85,345.94,5,328.64,No,No phone service,Yes,No,No,No,No,0,2,175.6,7,29,Yes,2024-06-27,Price too high,No,Online Portal,35–44,0–6 Months,Medium,0,Medium,Churned,814.2,814.2
TC-10851,Female,52,0,Single,Yes,Dallas,TX,2020-04-27,50,Two year,Standard,DSL,Electronic check,Yes,57.03,2860.76,20,2288.61,Yes,Yes,No,Yes,No,Yes,No,1,0,118.9,6,37,No,,None,No,None,45–54,49+ Months,Medium,1–2,Medium,Active,684.36,0.0
TC-10852,Male,52,0,Single,No,Miami,FL,2022-12-27,18,Month-to-month,Premium,Fiber optic,Bank transfer,No,100.34,1797.68,20,1438.14,No,No phone service,Yes,No,No,No,No,1,1,155.6,8,59,Yes,2024-06-19,Competitor offered higher speeds,Yes,Email,45–54,13–24 Months,High,1–2,High,Churned,1204.08,1204.08
TC-10853,Female,39,0,Married,No,Seattle,WA,2018-06-14,72,Two year,Standard,Fiber optic,Credit card,No,67.33,4858.96,15,4130.12,Yes,Yes,No,No,No,No,No,3,2,257.3,2,47,Yes,2024-05-13,Competitor offered higher speeds,Yes,Customer Service Call,35–44,49+ Months,Medium,3–5,Low,Churned,807.96,807.96
TC-10854,Male,54,0,Single,No,Atlanta,GA,2024-03-22,3,One year,Basic,Fiber optic,Credit card,Yes,42.57,120.76,5,114.72,Yes,Yes,Yes,No,Yes,No,Yes,1,0,235.3,1,57,No,,None,No,None,45–54,0–6 Months,Medium,1–2,Low,Active,510.84,0.0
TC-10855,Male,72,1,Married,No,Seattle,WA,2024-05-29,1,Two year,Standard,DSL,Electronic check,Yes,79.09,99.71,0,99.71,Yes,No,Yes,No,No,No,No,2,0,425.0,3,14,No,,None,No,None,65+,0–6 Months,Medium,1–2,Low,Active,949.08,0.0
TC-10856,Male,81,1,Married,No,Seattle,WA,2024-05-24,1,Month-to-month,Standard,Fiber optic,Credit card,Yes,76.88,76.25,0,76.25,Yes,No,Yes,No,No,No,Yes,3,2,381.0,3,15,No,,None,No,None,65+,0–6 Months,Medium,3–5,Low,Active,922.56,0.0
TC-10857,Female,37,0,Married,No,Austin,TX,2019-01-28,65,Month-to-month,Standard,Fiber optic,Electronic check,No,65.79,4276.35,15,3634.9,Yes,Yes,Yes,No,No,No,Yes,3,0,426.8,6,48,No,,None,No,None,35–44,49+ Months,Medium,3–5,Medium,Active,789.48,0.0
TC-10858,Female,21,0,Single,No,Austin,TX,2022-06-14,24,Month-to-month,Basic,DSL,Mailed check,No,25.59,618.62,20,494.9,Yes,Yes,Yes,Yes,No,No,No,2,0,412.5,5,45,Yes,2024-06-03,Lack of features,No,Customer Service Call,Under 25,13–24 Months,Low,1–2,Medium,Churned,307.08,307.08
TC-10859,Male,35,0,Single,No,Chicago,IL,2023-09-18,9,Month-to-month,Basic,DSL,Electronic check,No,28.66,268.79,5,255.35,Yes,No,Yes,No,Yes,Yes,Yes,1,0,404.8,7,10,No,,None,No,None,35–44,7–12 Months,Low,1–2,Medium,Active,343.92,0.0
TC-10860,Female,68,1,Married,No,New York,NY,2023-07-13,11,One year,Basic,DSL,Credit card,Yes,40.42,446.25,10,401.62,Yes,Yes,No,Yes,Yes,No,Yes,4,2,66.2,5,11,No,,None,No,None,65+,7–12 Months,Medium,3–5,Medium,Active,485.04,0.0
TC-10861,Female,37,0,Married,No,Chicago,IL,2022-02-10,28,Month-to-month,Standard,Fiber optic,Electronic check,Yes,63.58,1791.0,10,1611.9,Yes,No,Yes,Yes,No,Yes,No,0,2,82.7,5,20,No,,None,Yes,None,35–44,25–48 Months,Medium,0,Medium,Active,762.96,0.0
TC-10862,Female,26,0,Married,Yes,Denver,CO,2022-07-13,23,Month-to-month,Premium,DSL,Electronic check,Yes,81.22,1878.69,20,1502.95,Yes,No,No,No,Yes,No,No,4,1,37.8,5,45,No,,None,No,None,25–34,13–24 Months,High,3–5,Medium,Active,974.64,0.0
TC-10863,Male,43,0,Married,No,Miami,FL,2023-08-24,10,One year,Basic,Fiber optic,Mailed check,Yes,43.14,413.06,10,371.75,Yes,Yes,Yes,No,Yes,No,No,0,0,176.9,3,43,Yes,2024-06-19,Service dissatisfaction,No,Email,35–44,7–12 Months,Medium,0,Low,Churned,517.68,517.68
