customer_id,gender,age,senior_citizen,marital_status,dependents,city,state,signup_date,tenure_months,contract_type,subscription_plan,internet_service,payment_method,paperless_billing,monthly_charges,total_charges,discount_percentage,lifetime_value,phone_service,multiple_lines,streaming_service,online_security,online_backup,tech_support,device_protection,support_tickets,complaints,avg_monthly_usage_gb,satisfaction_score,last_login_days_ago,churn,churn_date,churn_reason,competitor_offer,cancellation_channel
TC-12928,Female,57,0,MARRIED,No,Atlanta,GA,2023-12-22,6,Month-to-month,Standard,Fiber optic,Electronic check,Yes,65.31,387.26,0,442.63,Yes,No,No,Yes,No,Yes,No,1,2,196.1,4.0,34,Yes,2024-06-19,Competitor offered higher speeds,Yes,Customer Service Call
TC-12929,Male,63,0,Single,No,Chicago,IL,2023-05-19,13,One year,Standard,Fiber optic,Bank transfer,No,76.45,1002.75,0,1052.47,Yes,Yes,No,Yes,No,No,No,2,1,166.6,6.0,50,No,,,No,
TC-12930,Female,18,0,Married,No,Dallas,TX,2021-12-19,30,One year,Premium,DSL,Mailed check,No,95.08,2829.51,20,2308.85,Yes,Yes,Yes,No,Yes,No,No,0,2,432.5,1.0,4,Yes,2024-06-06,Poor tech support,No,Email
TC-12931,Female,69,1,Single,Yes,Miami,FL,2022-06-29,24,Month-to-month,Basic,None,Bank transfer,No,19.99,464.76,5,486.61,Yes,Yes,No,No,No,No,No,3,1,78.3,5.0,52,No,,,Yes,
TC-12932,Male,52,0,Single,No,Miami,FL,2024-03-14,3,One year,Basic,DSL,Electronic check,Yes,32.15,88.2,0,135.52,No,No phone service,Yes,No,Yes,No,Yes,2,0,332.3,3.0,57,Yes,2024-06-12,Service dissatisfaction,Yes,Online Portal
TC-12933,Female,22,0,Married,Yes,Chicago,IL,2022-08-24,22,Two year,Standard,Fiber optic,Bank transfer,No,66.66,1444.96,0,1492.43,Yes,No,No,No,No,No,No,2,1,462.6,5.0,39,Yes,2024-06-14,Competitor offered higher speeds,Yes,Customer Service Call
TC-12934,Female,34,0,Married,No,New York,NY,2023-01-12,17,One year,Standard,DSL,Bank transfer,No,73.53,1233.08,5,1252.5,Yes,Yes,No,No,No,No,No,3,0,265.4,7.0,10,No,,,No,
TC-12935,Male,70,1,Single,No,Seattle,WA,2022-05-16,25,One year,Basic, Fiber Optic,Mailed check,No,41.26,1021.83,0,1071.02,No,No phone service,Yes,No,Yes,No,Yes,1,0,139.1,4.0,50,No,,,No,
TC-12936,Female,69,1,Single,No,Austin,TX,2021-06-26,36,Month-to-month,Standard,DSL,Bank transfer,No,63.67,2323.89,0,2353.22,Yes,Yes,No,Yes,No,No,No,1,1,138.9,9.0,42,No,,,No,
TC-12937,Female,31,0,Married,No,Miami,FL,2023-09-19,9,Two year,Premium,None,Electronic check,Yes,83.57,758.06,0,845.03,Yes,No,No,No,No,No,No,2,2,266.8,5.0,54,No,,,No,
TC-12938,Female ,46,0,Married,No,Dallas,TX,2023-06-26,12,Two year,Basic,DSL,Mailed check,No,43.13,529.95,5,552.35,Yes,No,Yes,No,Yes,No,No,3,0,151.1,3.0,1,Yes,2024-06-20,Service dissatisfaction,No,In-Person Store
TC-12939,Male,25,0,Single,No,Dallas,TX,2022-09-26,21,Month-to-month,Standard,DSL,Bank transfer,Yes,65.7,1389.85,0,1436.55,Yes,No,No,No,No,No,Yes,0,0,174.6,1.0,45,No,,,No,
TC-12940,Male,18,0,Married,No,Austin,TX,2021-06-23,36,One year,Standard,Fiber optic,Mailed check,Yes,69.11,2453.84,10,2240.28,Yes,No,Yes,No,Yes,No,Yes,3,0,264.3,2.0,40,Yes,2024-06-07,Poor tech support,No,Online Portal
TC-12941,Female,46,0,Single,No,Seattle,WA,2022-07-23,23,Month-to-month,Basic,None,Mailed check,No,33.63,775.4,0,810.04,Yes,No,No,No,Yes,No,Yes,1,2,347.9,,17,Yes,2024-06-12,Competitor offered higher speeds,Yes,Online Portal
TC-12942,Male,53,0,Married,No,Dallas,TX,2024-05-23,1,Month-to-month,Premium,Fiber optic,Electronic check,No,100.33,92.49,15,160.37,Yes,Yes,No,No,Yes,No,Yes,2,2,143.2,6.0,5,Yes,2024-06-22,Price too high,No,Online Portal
TC-12943,Female,68,1,Married,No,Austin,TX,2018-06-17,72,Month-to-month,Basic,None,Bank transfer,No,33.06,2356.59,0,2388.49,Yes,Yes,No,Yes,No,No,Yes,1,0,278.0,3.0,23,Yes,2024-05-16,Competitor offered higher speeds,Yes,Online Portal
TC-12944,Female,54,0,Single,Yes,Los Angeles,CA,2024-05-27,1,Month-to-month,Standard,DSL,Electronic check,Yes,66.08,72.91,0,107.66,Yes,Yes,Yes,No,Yes,No,Yes,0,0,208.8,3.0,3,Yes,2024-06-26,Service dissatisfaction,No,Email
TC-12945,Male,70,1,Married,No,Miami,FL,2020-06-29,48,One year,Standard,dsl,Mailed check,Yes,67.88,3230.67,0,3292.63,Yes,No,Yes,No,No,Yes,Yes,4,0,153.9,7.0,23,No,,,No,
TC-12946,Female,69,1,Single,No,Atlanta,GA,2019-10-26,56,One year,Basic,DSL,Electronic check,Yes,46.29,2591.99,0,2610.91,No,No phone service,No,No,Yes,No,Yes,1,0,269.7,4.0,15,No,,,No,
TC-12947,Female,29,0,Single,No,Austin,TX,2024-01-17,5,Month-to-month,Basic,Fiber optic,Electronic check,Yes,40.3,196.96,0,267.23,Yes,Yes,Yes,No,No,Yes,No,2,1,413.9,1.0,2,No,,,Yes,
TC-12948,Male,69,1,Married,Yes,Chicago,IL,2021-07-23,35,One year,Basic,DSL,Electronic check,Yes,33.86,1171.81,20,999.66,Yes,Yes,No,No,No,No,No,1,3,164.4,4.0,23,No,,,No,
TC-12949,male,18,0,Single,No,Chicago,IL,2023-03-19,15,Month-to-month,Premium,None,Mailed check,No,95.16,1441.85,10,1344.87,No,No phone service,Yes,No,Yes,No,No,2,2,118.0,5.0,8,No,,,No,
TC-12950,Female,24,0,Married,Yes,Denver,CO,2023-06-22,12,Two year,Standard,None,Credit card,Yes,56.39,673.8,0,731.58,Yes,No,Yes,No,No,No,No,2,0,117.6,5.0,15,Yes,2024-06-16,Price too high,No,In-Person Store
TC-12951,Female,34,0,Single,No,Seattle,WA,2024-03-16,3,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,79.39,241.53,10,298.69,Yes,No,Yes,No,No,No,No,2,0,347.4,6.0,53,No,,,No,
TC-12952,Female,60,0,Married,No,Austin,TX,2023-04-29,14,One year,Premium,Fiber optic,Credit card,No,96.62,1362.86,0,1428.94,Yes,No,No,Yes,No,Yes,Yes,2,1,84.5,4.0,45,No,,,No,
TC-12953,Female,34,0,Single,No,Atlanta,GA,2022-06-20,24,Month-to-month,Basic,None,Electronic check,Yes,24.13,591.35,0,659.04,Yes,No,No,Yes,No,Yes,No,2,0,509.4,4.0,28,No,,,No,
TC-12954,male,76,1,Single,Yes,Denver,CO,2023-02-22,16,Month-to-month,Premium,None,Electronic check,No,88.37,1415.62,10,1334.74,Yes,Yes,Yes,No,Yes,No,Yes,2,2,415.8,7.0,59,No,,,No,
TC-12955,Female,20,0,Married,Yes,Los Angeles,CA,2023-12-24,6,One year,Standard,Fiber optic,Mailed check,No,77.02,448.65,10,449.86,Yes,No,Yes,No,Yes,No,Yes,1,0,319.9,6.0,6,No,,,No,
TC-12956,Female,46,0,Single,Yes,Dallas,TX,2023-02-10,16,Two year,Basic,None,Credit card,No,30.19,481.56,15,457.14,Yes,Yes,No,No,No,No,Yes,2,0,140.0,7.0,40,No,,,No,
TC-12957,Female,39,0,MARRIED,Yes,Chicago,IL,2020-05-16,49,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,57.95,2850.93,0,2905.14,Yes,Yes,Yes,No,No,No,No,1,0,204.7,6.0,2,No,,,No,
TC-12958,Male,55,0,Married,No,Chicago,IL,2021-02-10,40,Month-to-month,Premium,Fiber optic,Mailed check,Yes,96.47,,10,3527.21,Yes,No,Yes,No,No,No,Yes,3,2,482.7,5.0,54,Yes,2024-05-25,Price too high,No,In-Person Store
TC-12959,Female,71,1,Single,No,Miami,FL,2024-01-11,5,Month-to-month,Basic,Fiber optic,Electronic check,Yes,40.75,210.75,10,231.19,Yes,No,Yes,Yes,Yes,Yes,No,0,0,439.1,9.0,41,No,,,No,
TC-12960,Male,67,1,Married,No,Chicago,IL,2023-02-24,16,One year,Standard,Fiber optic,Bank transfer,Yes,73.82,1171.45,0,1231.85,Yes,Yes,No,No,Yes,No,Yes,1,0,187.1,8.0,32,No,,,No,
TC-12961,Male,47,0,Single,Yes,Denver,CO,2022-08-17,22,Two year,Basic,Fiber optic,Credit card,No,38.22,853.08,0,898.24,Yes,No,No,Yes,No,No,No,2,1,429.5,2.0,51,No,,,No,
TC-12962,Male,40,0,Single,No,Denver,CO,2022-12-28,18,One year,Standard,Fiber optic,Mailed check,Yes,68.03,1223.29,0,1278.06,Yes,No,Yes,No,No,No,No,0,1,129.8,4.0,59,No,,,No,
TC-12963,MALE,64,0,Married,No,Los Angeles,CA,2022-05-28,25,Month-to-month,Standard,Fiber optic,Electronic check,Yes,71.11,1761.86,0,1813.51,Yes,No,No,No,No,Yes,No,1,0,80.0,4.0,44,No,,,No,
TC-12964,Female,38,0,Married,No,Atlanta,GA,2022-03-23,27,One year,Standard,None,Electronic check,Yes,50.67,1407.18,5,1394.64,Yes,Yes,No,No,No,No,No,1,1,71.1,10.0,35,No,,,No,
TC-12965,Female,37,0,Married,Yes,Los Angeles,CA,2023-07-01,12,Month-to-month,Premium,Fiber optic,Bank transfer,No,96.74,1162.96,5,1162.07,Yes,No,No,No,Yes,No,No,0,0,557.9,6.0,2,Yes,2024-06-25,Price too high,No,Email
TC-12966,Female,40,0,Married,No,Denver,CO,2023-12-19,6,Two year,Premium,Fiber optic,Mailed check,Yes,100.8,567.1,5,588.7,Yes,No,Yes,Yes,Yes,No,No,0,1,339.1,2.0,31,Yes,2024-06-16,Service dissatisfaction,Yes,Online Portal
TC-12967,Female,38,0,Married,No,Miami,FL,2023-04-21,14,Two year,Basic,DSL,Bank transfer,Yes,39.8,543.32,5,549.67,Yes,Yes,Yes,No,No,No,No,2,0,493.3,1.0,13,Yes,2024-06-14,Service dissatisfaction,No,Online Portal
TC-12968,Female ,38,0,Married,No,Chicago,IL,2024-04-12,2,One year,Standard,Fiber optic,Mailed check,Yes,64.19,148.82,5,218.76,Yes,Yes,Yes,No,No,No,Yes,1,0,79.7,10.0,55,No,,,No,
TC-12969,Female,18,0,Married,No,Seattle,WA,2021-09-18,33,Two year,Standard,DSL,Credit card,Yes,71.31,2365.67,0,2406.57,No,No phone service,Yes,No,Yes,No,Yes,4,1,230.9,7.0,2,No,,,No,
TC-12970,Male,32,0,Single,No,Denver,CO,2021-07-21,35,Month-to-month,Premium,Fiber optic,Electronic check,Yes,102.08,3591.05,0,3664.53,Yes,Yes,No,No,No,Yes,No,1,1,83.6,9.0,22,Yes,2024-06-05,Price too high,No,Email
TC-12971,Male,34,0,Single,No,Austin,TX,2018-10-17,68,Month-to-month,Standard,,Mailed check,No,61.89,4203.42,5,4019.71,Yes,Yes,No,Yes,No,No,No,3,1,161.8,2.0,52,No,,,No,
TC-12972,Female,68,1,Single,No,Austin,TX,2019-11-21,55,Month-to-month,Basic,Fiber optic,Electronic check,No,39.79,2200.4,0,2228.31,Yes,No,Yes,Yes,Yes,No,No,2,1,294.8,5.0,50,No,,,Yes,
TC-12973,Female,80,1,Married,No,Austin,TX,2024-03-18,3,Two year,Premium,Fiber optic,Credit card,Yes,105.68,312.95,10,353.59,Yes,No,No,No,Yes,No,No,2,1,68.9,6.0,57,No,,,No,
TC-12974,Male,31,0,Married,Yes,Chicago,IL,2022-12-11,18,Month-to-month,Standard,Fiber optic,Mailed check,Yes,59.86,1082.74,5,1113.52,Yes,No,Yes,Yes,No,No,No,1,1,99.1,5.0,6,No,,,No,
TC-12975,Male,76,1,Married,No,Denver,CO,2022-01-11,29,Month-to-month,Standard,Fiber optic,Bank transfer,Yes,69.72,2002.55,5,1964.1,No,No phone service,No,No,No,No,No,3,0,75.8,2.0,21,Yes,2024-05-30,Service dissatisfaction,Yes,Online Portal
TC-12976,Female,67,1,Single,Yes,Chicago,IL,2020-12-26,42,Month-to-month,Basic,Fiber optic,Electronic check,No,37.5,1570.98,0,1592.75,No,No phone service,Yes,Yes,No,Yes,No,0,0,92.8,6.0,39,No,,,No,
TC-12977,Male,51,0,Single,No,Miami,FL,2023-10-22,8,Two year,Standard,Fiber optic,Credit card,Yes,67.53,501.86,20,474.24,Yes,No,Yes,No,Yes,No,Yes,0,1,466.8,6.0,35,No,,,No,
TC-12978,Female,23,0,Married,Yes,Seattle,WA,2018-06-22,72,Month-to-month,Basic,None,electronic check,Yes,27.14,1952.42,0,1983.74,Yes,No,Yes,No,No,No,No,1,1,479.6,2.0,41,No,,,No,
TC-12979,MALE,66,1,Single,Yes,Denver,CO,2023-02-11,16,Month-to-month,Standard,Fiber optic,Mailed check,Yes,60.87,960.89,0,988.84,No,No phone service,Yes,No,No,No,No,0,0,539.6,4.0,53,No,,,No,
TC-12980,Male,23,0,Married,No,Miami,FL,2023-04-25,14,Month-to-month,Standard,DSL,Mailed check,Yes,61.55,864.64,10,831.27,Yes,Yes,No,No,No,No,Yes,1,0,303.3,2.0,18,Yes,2024-06-18,Poor tech support,No,Online Portal
TC-12981,Male,24,0,Single,No,Denver,CO,2023-05-17,13,Month-to-month,Standard,DSL,Bank transfer,No,72.96,931.78,0,971.85,No,No phone service,Yes,Yes,Yes,No,No,4,2,59.7,8.0,46,Yes,2024-06-10,Competitor offered higher speeds,No,In-Person Store
TC-12982,Female,68,1,Married,Yes,Miami,FL,2024-02-20,4,Month-to-month,Basic,Fiber optic,electronic check,No,40.95,162.41,10,212.42,Yes,No,Yes,No,No,Yes,Yes,1,0,152.4,7.0,31,No,,,No,
TC-12983,Female,18,0,Married,No,Los Angeles,CA,2022-11-25,19,Month-to-month,Basic,Fiber optic,Bank transfer,Yes,36.35,737.53,5,760.94,Yes,Yes,No,Yes,No,No,No,4,2,687.6,5.0,24,Yes,2024-06-17,Poor tech support,No,Email
TC-12984,Female,30,0,Married,No,Seattle,WA,2024-03-19,3,Month-to-month,Standard,DSL,Electronic check,Yes,76.5,226.66,15,235.86,Yes,Yes,No,Yes,No,No,No,1,1,279.1,5.0,18,No,,,No,
TC-12985,Female ,60,0,Single,No,New York,NY,2020-10-21,44,One year,Standard,Fiber optic,Bank transfer,Yes,75.12,3296.15,5,3194.07,Yes,Yes,No,Yes,No,No,No,2,1,352.7,7.0,25,No,,,No,
TC-12986,Male,44,0,Married,No,Miami,FL,2024-05-22,1,One year,Standard,DSL,Mailed check,Yes,71.73,73.4,0,168.02,Yes,No,Yes,Yes,No,No,Yes,0,0,94.6,7.0,42,No,,,No,
TC-12987,Female,20,0,Married,Yes,Phoenix,AZ,2020-09-10,45,Two year,Premium,DSL,Credit card,Yes,93.03,4140.91,0,4185.37,Yes,No,No,No,No,Yes,No,2,1,64.5,8.0,31,No,,,No,
TC-12988,Female,75,1, single ,Yes,Los Angeles,CA,2021-03-17,39,Month-to-month,Standard,Fiber optic,Electronic check,No,76.7,2985.36,15,2594.57,Yes,Yes,Yes,No,No,No,No,2,0,129.4,2.0,18,No,,,No,
TC-12989,Female,34,0,Married,No,Atlanta,GA,2023-10-13,8,Month-to-month,Basic, Fiber Optic,Credit card,Yes,30.52,243.18,0,305.43,Yes,Yes,Yes,No,No,No,No,3,2,488.2,6.0,11,No,,,No,
TC-12990,Male,62,0,Single,No,Los Angeles,CA,2024-05-24,1,Month-to-month,Standard,DSL,Credit card,Yes,64.42,67.36,0,128.78,Yes,No,No,No,No,Yes,Yes,1,1,86.5,9.0,26,No,,,No,
TC-12991,Female,75,1,Married,No,Denver,CO,2020-03-22,51,One year,Standard,Fiber optic,Mailed check,No,74.05,3792.45,0,3884.41,Yes,Yes,Yes,No,No,No,Yes,1,0,239.6,6.0,57,No,,,No,
TC-12992,Female,73,1,Married,No,Chicago,IL,2021-03-20,39,Month-to-month,Standard,,Mailed check,Yes,62.53,2444.59,15,2151.06,Yes,Yes,Yes,No,No,No,No,3,0,334.4,7.0,51,No,,,No,
TC-12993,Male,71,1,Married,No,Dallas,TX,2022-06-23,24,One year,Basic,DSL,Mailed check,Yes,46.89,1108.15,15,972.34,Yes,No,Yes,No,No,Yes,No,5,0,257.6,9.0,17,No,,,No,
TC-12994,Male,46,0,Single,No,Phoenix,AZ,2024-05-19,1,One year,Basic,DSL,Electronic check,Yes,49.63,21.4,0,52.39,Yes,No,Yes,Yes,No,Yes,No,1,1,406.3,2.0,59,Yes,2024-06-18,Poor tech support,No,Email
TC-12995,Female,71,1,Single,Yes,Atlanta,GA,2023-01-19,17,One year,Basic,DSL,Bank transfer,No,43.19,749.3,0,797.0,Yes,No,No,Yes,Yes,No,No,3,1,483.2,8.0,46,No,,,No,
TC-12996,Male,44,0,Married,No,New York,NY,2019-01-28,65,Month-to-month,Standard,None,Bank transfer,Yes,51.31,3325.95,5,3221.38,Yes,Yes,No,Yes,No,No,No,0,0,332.6,3.0,2,No,,,No,
TC-12997,Male,62,0,Married,Yes,Austin,TX,2024-04-13,2,Month-to-month,Standard,Fiber optic,Electronic check,Yes,63.51,131.37,0,201.92,Yes,Yes,No,No,Yes,No,No,3,2,381.4,7.0,56,Yes,2024-06-12,Competitor offered higher speeds,Yes,Online Portal
TC-12998,Male,48,0,Single,No,Dallas,TX,2023-01-24,17,Two year,Standard,DSL,Bank transfer,Yes,62.38,1082.99,0,1153.44,Yes,No,No,Yes,Yes,No,Yes,2,1,18.5,6.0,10,No,,,No,
TC-12999,Female,53,0,Single,Yes,Dallas,TX,2021-03-14,39,Month-to-month,Standard,DSL,Electronic check,Yes,71.51,2793.02,0,2842.7,Yes,No,Yes,No,No,Yes,No,2,1,413.9,6.0,46,No,,,No,
TC-13000,Female,78,1,Single,No,Miami,FL,2022-05-15,25,Month-to-month,Standard,Fiber optic,Credit card,Yes,70.51,1739.5,5,1714.58,Yes,No,Yes,No,No,Yes,No,1,0,186.8,6.0,38,No,,,No,
TC-13001,Female,54,0,Single,No,Seattle,WA,2023-06-26,12,Month-to-month,Basic,Fiber optic,Electronic check,Yes,41.01,497.02,0,578.87,Yes,No,No,No,No,No,No,1,2,451.0,3.0,51,Yes,2024-06-20,Poor tech support,No,Email
TC-13002,Male,84,1,Single,No,Chicago,IL,2020-01-14,53,One year,Standard,DSL,Mailed check,No,77.0,4077.32,15,3526.42,Yes,No,No,No,No,No,No,2,1,654.4,2.0,42,Yes,2024-05-22,Service dissatisfaction,No,In-Person Store
TC-13003,Female,53,0,Single,No,Seattle,WA,2023-01-30,17,Two year,Premium,Fiber optic,electronic check,No,103.92,1745.61,10,1628.8,Yes,Yes,Yes,Yes,No,No,No,1,1,345.1,6.0,48,No,,,No,
TC-13004,Female,22,0,Married,No,Denver,CO,2020-06-17,48,Month-to-month,Standard,DSL,Mailed check,No,71.52,3447.47,0,3517.19,Yes,No,Yes,Yes,Yes,No,No,4,1,135.7,7.0,6,Yes,2024-05-27,Lack of features,No,In-Person Store
TC-13005,Female,63,0,Single,No,Chicago,IL,2022-08-25,22,One year,Basic,DSL,Credit card,Yes,40.48,895.75,5,905.67,Yes,No,No,No,No,Yes,No,1,1,110.9,5.0,56,Yes,2024-06-15,Lack of features,No,Customer Service Call
TC-13006,male,69,1,Married,Yes,Chicago,IL,2023-09-17,9,Two year,Basic,Fiber optic,Electronic check,Yes,34.9,342.72,0,406.83,No,No phone service,No,No,No,No,Yes,0,0,384.0,8.0,14,No,,,No,
TC-13007,Male,66,1,Married,No,Chicago,IL,2019-12-22,54,Month-to-month,Standard,Fiber optic,Electronic check,Yes,72.48,3914.41,5,3806.33,Yes,Yes,Yes,Yes,Yes,No,No,3,1,260.4,3.0,31,No,,,No,
TC-13008,Female,23,0,Married,No,Chicago,IL,2020-04-29,50,Month-to-month,Basic,Fiber optic,Electronic check,No,41.19,2048.79,0,2075.82,Yes,No,No,No,Yes,Yes,Yes,3,0,94.3,1.0,10,No,,,No,
TC-13009,Male,27,0,Married,No,Denver,CO,2023-10-18,8,one year,Standard,Fiber optic,electronic check,No,75.43,608.77,0,655.4,No,No phone service,Yes,No,No,No,Yes,1,0,203.5,2.0,27,No,,,No,
TC-13010,Female,40,0,Married,No,Seattle,WA,2024-01-15,5,Month-to-month,Standard, Fiber Optic,Electronic check,Yes,71.35,352.46,10,355.48,Yes,No,No,Yes,No,No,No,2,1,130.1,2.0,27,No,,,No,
TC-13011,Male,34,0,Married,Yes,Miami,FL,2018-06-28,72,Month-to-month,Premium,Fiber optic,Bank transfer,No,111.93,8078.33,0,8115.19,Yes,No,Yes,Yes,No,No,No,2,1,226.0,6.0,4,No,,,No,
TC-13012,Male,61,0,Married,No,Austin,TX,2023-03-12,15,Two year,Standard,None,Mailed check,Yes,60.97,916.08,10,863.48,Yes,No,No,Yes,No,No,No,5,1,71.3,4.0,14,No,,,Yes,
TC-13013,Male,58,0,Single,No,Phoenix,AZ,2018-06-23,72,Month-to-month,Standard,None,Credit card,Yes,45.76,3284.95,10,2964.11,Yes,No,Yes,No,Yes,No,No,4,2,240.0,7.0,30,No,,,Yes,
TC-13014,Female,32,0,Single,No,Seattle,WA,2023-11-23,7,Two year,Basic,None,Electronic check,Yes,26.2,186.42,0,227.89,Yes,No,No,Yes,No,No,No,3,1,300.2,5.0,35,No,,,No,
TC-13015,Male,61,0,Married,No,Dallas,TX,2024-04-23,2,Month-to-month,Basic,DSL,Electronic check,Yes,46.36,97.46,5,164.27,Yes,No,No,No,No,No,No,1,2,245.1,2.0,55,Yes,2024-06-22,Service dissatisfaction,No,Email
TC-13016,Female,75,1,Married,No,Seattle,WA,2024-05-27,1,Two year,Basic,Fiber optic,Bank transfer,Yes,36.93,40.29,0,65.72,Yes,No,No,No,No,No,No,0,3,102.7,9.0,57,No,,,No,
TC-13017,Male,67,1, single ,No,Dallas,TX,2023-10-18,8,One year,Basic,DSL,Bank transfer,Yes,36.78,289.98,5,291.14,Yes,Yes,No,No,Yes,No,Yes,2,1,86.8,6.0,14,No,,,No,
TC-13018,Male,69,1,Single,No,Los Angeles,CA,2022-09-18,21,Month-to-month,Standard,Fiber optic,Mailed check,Yes,78.41,1648.01,10,1521.84,Yes,Yes,No,No,No,No,No,4,1,83.1,5.0,14,Yes,2024-06-09,Price too high,No,Customer Service Call
TC-13019,Female,80,1,Single,No,Dallas,TX,2023-12-29,6,One year,Standard,DSL,Mailed check,No,65.09,382.07,10,378.51,Yes,Yes,Yes,Yes,No,Yes,No,1,0,178.1,,32,Yes,2024-06-26,Poor tech support,No,Email
TC-13020,Male,75,1,Single,No,Phoenix,AZ,2022-10-17,20,Month-to-month,Standard,DSL,Credit card,Yes,72.96,1462.87,5,1456.73,Yes,No,Yes,Yes,No,No,Yes,2,1,429.9,3.0,27,Yes,2024-06-08,Service dissatisfaction,No,Online Portal
TC-13021,Male,40,0,Single,Yes,Austin,TX,2024-05-12,1,Month-to-month,Basic,None,Electronic check,Yes,24.48,10.66,0,95.63,Yes,Yes,Yes,No,Yes,No,No,6,0,134.4,1.0,34,Yes,2024-06-11,Service dissatisfaction,No,In-Person Store
TC-13022,Female,61,0,Married,No,Los Angeles,CA,2018-06-17,72,One year,Basic,Fiber optic,Electronic check,No,43.49,3119.55,20,2590.19,Yes,Yes,Yes,No,No,No,No,4,0,353.5,6.0,20,No,,,No,
TC-13023,Male,61,0,Married,Yes,Los Angeles,CA,2023-08-13,10,Two year,Standard, Fiber Optic,Electronic check,Yes,67.12,700.66,20,595.83,No,No phone service,Yes,No,No,No,No,4,1,169.4,4.0,10,No,,,No,
TC-13024,Male,69,1,Married,No,New York,NY,2018-06-20,72,One year,Standard,Fiber optic,Electronic check,Yes,66.67,4792.42,0,4854.49,Yes,Yes,No,No,No,No,No,1,2,331.5,7.0,52,No,,,No,
TC-13025,Male,84,1,Single,No,Chicago,IL,2022-12-14,18,Two year,Basic,Fiber optic,Credit card,Yes,45.55,825.86,0,875.43,Yes,No,Yes,No,No,No,Yes,1,2,283.4,3.0,49,No,,,No,
TC-13026,Female ,45,0,Married,No,Denver,CO,2023-03-16,15,Two year,Premium,DSL,Credit card,Yes,107.96,1595.03,20,1334.41,Yes,No,No,Yes,No,No,No,0,0,162.2,6.0,51,No,,,No,
TC-13027,Female,84,1,Married,No,Phoenix,AZ,2024-04-18,2,Two year,Standard,Fiber optic,Electronic check,Yes,69.11,133.03,20,167.9,Yes,No,Yes,Yes,No,No,No,1,2,112.8,,16,No,,,Yes,
TC-13028,Female,35,0,Married,No,Miami,FL,2024-04-14,2,Two year,Basic,DSL,Credit card,Yes,42.18,97.71,15,131.79,Yes,No,No,No,No,No,No,1,0,360.1,1.0,33,No,,,No,
TC-13029,Female,44,0,Married,No,Miami,FL,2023-01-29,17,Month-to-month,Basic, Fiber Optic,Bank transfer,Yes,44.24,757.93,0,789.07,Yes,No,No,Yes,Yes,No,Yes,5,1,153.0,8.0,8,Yes,2024-06-22,Poor tech support,No,Online Portal
TC-13030,Male,68,1,Married,No,New York,NY,2023-09-20,9,One year,Standard,DSL,Mailed check,No,70.99,614.32,5,618.26,Yes,Yes,Yes,No,No,Yes,No,0,1,145.9,7.0,26,No,,,No,
TC-13031,Male,77,1,Single,No,Chicago,IL,2024-02-13,4,Two year,Standard,DSL,Electronic check,No,73.47,284.19,0,338.4,No,No phone service,Yes,Yes,No,No,No,0,0,626.2,8.0,13,No,,,No,
TC-13032,Female,66,1,Married,Yes,Los Angeles,CA,2024-03-12,3,Month-to-month,Premium,DSL,Bank transfer,Yes,108.6,339.87,0,397.34,Yes,No,No,Yes,No,No,Yes,0,1,312.3,3.0,6,Yes,2024-06-10,Poor tech support,No,In-Person Store
TC-13033,Male,32,0,Married,No,Seattle,WA,2022-11-10,19,Two year,Standard,None,Credit card,Yes,48.42,902.75,20,759.87,Yes,No,Yes,No,No,No,Yes,1,3,258.5,4.0,35,No,,,Yes,
TC-13034,Male,32,0,Single,No,Atlanta,GA,2023-10-29,8,Month-to-month,Standard,Fiber optic,Mailed check,No,75.01,607.59,15,562.03,Yes,Yes,No,No,Yes,No,No,1,0,83.1,5.0,6,No,,,No,
TC-13035,Male,68,1,Married,No,Miami,FL,2021-03-29,39,Month-to-month,Standard,None,Mailed check,Yes,65.71,2566.45,0,2639.82,No,No phone service,No,Yes,No,No,No,5,0,121.7,5.0,41,Yes,2024-06-11,Price too high,No,In-Person Store
TC-13036,Male,65,1,Single,No,Austin,TX,2024-04-24,2,Month-to-month,Standard,DSL,Credit card,No,75.35,126.1,5,170.08,No,No phone service,Yes,Yes,No,No,No,1,1,348.3,6.0,48,Yes,2024-06-23,Price too high,No,Online Portal
TC-13037,MALE,18,0,Single,Yes,Austin,TX,2024-05-20,1,One year,Basic,Fiber optic,Electronic check,Yes,33.81,44.49,0,103.86,Yes,No,Yes,No,No,No,No,1,1,200.2,1.0,14,Yes,2024-06-19,Poor tech support,No,Email
TC-13038,Male,24,0,Married,No,Los Angeles,CA,2018-10-26,68,Month-to-month,Standard,Fiber optic,Electronic check,No,78.27,5333.93,0,5414.01,Yes,Yes,Yes,Yes,Yes,No,No,0,2,214.6,3.0,51,Yes,2024-05-27,Poor tech support,Yes,Customer Service Call
TC-13039,Female,70,1,Single,No,Phoenix,AZ,2024-05-11,1,One year,Basic,DSL,Bank transfer,Yes,39.92,38.57,0,91.43,Yes,No,Yes,No,Yes,Yes,No,2,1,172.3,8.0,13,No,,,No,
TC-13040,Male,48,0,Single,No,Phoenix,AZ,2020-07-12,47,Two year,Premium,Fiber optic,Bank transfer,No,103.0,4845.03,0,4885.94,Yes,Yes,No,Yes,Yes,No,No,0,2,124.8,8.0,43,No,,,No,
